Gene_name	Chr	Start	End	Strand	meRIP_TKO	RNAPII_TKOmean_GB	RNAPII_TKOmean_PR	PausIndex_TKO	cheRNA_TKO_mean	TK0_Pull
2810004N23Rik	chr8	124837354	124865029	-	0.744299526601672	7.67258716354474e-07	5.01645841856088e-06	6.53815761441708	2.01534399162984e-06	2.68
Gnpat	chr8	124861032	124892057	+	0.3026533077412	8.1598481338126e-07	5.01645841856088e-06	6.14773502680006	1.71906913068437e-06	3.84
Egln1	chr8	124906586	124951254	-	0.590307688930609	5.5195048257001e-07	1.90371431346293e-06	3.4490672145059	2.92647063280133e-07	3.84
Tsnax	chr8	125010996	125036192	+	0.0915654133580489	5.25647113990802e-07	2.09565161736464e-06	3.98680324039848	7.05791460387321e-07	3.76
Rbm34	chr8	126945171	126973079	-	0.522559400057423	8.03895574259269e-07	4.35862606308286e-06	5.42188090424433	1.05049025099306e-06	3.54
Nrp1	chr8	128357072	128507476	+	1.00590955031926	3.70695542486398e-07	6.48431569269372e-07	1.7492294752726	8.2704916294222e-09	2.92
Itgb1	chr8	128683653	128735579	+	0.692942712970219	6.2230419431339e-07	2.76266224094397e-06	4.43940803579528	1.68422383769977e-06	3.4
Alkbh8	chr9	3333230	3387847	+	0.636725716650926	6.1622734093759e-07	2.00567667457062e-06	3.25476742320291	9.81623867038521e-07	3.38
Cwf19l2	chr9	3402084	3481236	+	1.28044010194299	6.66496763239991e-07	3.04318387023415e-06	4.56593945849121	1.59217658371129e-06	3.84
Gucy1a2	chr9	3530348	3907791	+	1.28928622146495	3.79981662756576e-07	2.46286624864105e-06	6.48153974266598	1.58965887942638e-07	0.94
Gria4	chr9	4415892	4798234	-	1.43687409196069	3.54903727145218e-07	8.85620574756794e-07	2.49538257002981	1.22015270887148e-07	2.94
Dync2h1	chr9	6926502	7179046	-	0.85473834601524	3.56424003096577e-07	1.34150295558437e-06	3.76378398741253	3.07227767002326e-07	2.62
Dcun1d5	chr9	7182565	7209031	+	0.591414565184715	5.79002562435166e-07	3.09455441722073e-06	5.34462991701741	1.3022398826891e-06	3.96
Tmem123	chr9	7762076	7796333	+	0.297192205721269	7.96249881516421e-07	3.31958915606911e-06	4.16902938779357	1.31222740346102e-06	3.48
Birc3	chr9	7846698	7875170	-	0.948524728701452	4.96222264419833e-07	1.21759617519624e-06	2.45373144757987	1.77526373661763e-07	1.8
Yap1	chr9	7929998	8006596	-	0.444972554586528	7.51982870653007e-07	3.78709734315832e-06	5.03614841634581	1.54529133970217e-06	3.12
9230110C19Rik	chr9	8019671	8044823	-	0.463214954987994	5.18135742070559e-07	2.05888287517746e-06	3.97363607256626	1.36153183196608e-07	3.02
Cep126	chr9	8074632	8136294	-	1.10937397748615	5.59331553072753e-07	1.73149640878866e-06	3.09565301524021	6.46905124734925e-07	1.12
Pgr	chr9	8897832	8970611	+	0.921468938025629	3.98731314102331e-07	6.49349396079502e-07	1.62853875056538	3.16515138376745e-08	4.64
Arhgap42	chr9	8992952	9241013	-	0.608254350462624	4.09030081617819e-07	1.60330643661993e-06	3.91977634084623	2.09840853212295e-07	2.34
Ccdc82	chr9	13244955	13294353	+	1.36390605804169	4.02146373237611e-07	1.34272672466454e-06	3.33890049499758	3.26391604506918e-07	2.34
Mtmr2	chr9	13747180	13808481	+	0.42612528629401	5.75872572946649e-07	2.86943625420967e-06	4.98276248776221	1.14555928868151e-06	3.92
Sesn3	chr9	14274300	14328134	+	0.446940389263185	5.39854280246543e-07	2.71037386714726e-06	5.02056567173919	9.27955370962334e-07	3.26
Amotl1	chr9	14539965	14617000	-	0.393696795546071	4.3743337892379e-07	1.1714266468004e-06	2.67795441144076	2.90588212490139e-07	7.52
Mre11a	chr9	14782653	14839125	+	0.36784459760559	6.74053510492017e-07	5.0471083153472e-06	7.48769680268133	1.46270898020415e-06	3.28
4931406C07Rik	chr9	15281336	15308448	-	0.797330443430998	5.82716887633501e-07	9.00358665858672e-06	15.4510480984198	1.62777392393059e-07	1.04
Cep295	chr9	15314913	15359788	-	1.24169945133567	1.3491787340232e-06	4.82719117092688e-06	3.57787374585455	3.03607186541504e-06	3.12
Chordc1	chr9	18290266	18316000	+	0.858816791286181	6.72953617544233e-07	2.53868442285039e-06	3.77245081483424	1.65606380275192e-06	3.88
Zfp317	chr9	19620090	19651731	+	0.862757305088413	5.54229342451334e-07	2.46217093993828e-06	4.44251278549814	1.75909155091498e-06	2.34
Zfp26	chr9	20426317	20462160	-	1.08166204919667	8.52966261629409e-07	2.22804135715129e-06	2.61210959609949	1.9913322204286e-06	3.48
Zfp266	chr9	20493067	20523419	-	0.4835553683799	1.06064218821395e-06	3.61907920610198e-06	3.41215845109487	2.44178359769553e-06	3.58
Col5a3	chr9	20768056	20817067	-	0.339561852136741	4.16948347018577e-07	9.5548675189064e-07	2.29161899482976	1.2076782057172e-07	1.22
Tyk2	chr9	21102067	21133275	-	0.376543336653428	7.01710971898166e-07	3.77791907505703e-06	5.38386775517783	8.64338305690677e-07	3.78
Slc44a2	chr9	21318718	21357028	+	0.601265456057578	7.8707495191645e-07	2.06583612322577e-06	2.62470063136384	4.97402046688913e-07	1.28
Ilf3	chr9	21365870	21407363	+	0.2973931868933	1.14812761842694e-06	3.52826986066051e-06	3.07306418209382	3.29921871680029e-06	3.94
Dnm2	chr9	21422907	21509759	+	0.345585339595596	7.78819207662754e-07	2.59342033480745e-06	3.32993884754119	8.73866308831541e-07	3.4
Carm1	chr9	21544893	21591467	+	0.493225596062516	1.04766459605031e-06	2.72619944102683e-06	2.60216814742484	1.36351184279514e-06	2.18
Smarca4	chr9	21614168	21706230	+	0.356697147651326	7.36340439798818e-07	5.08960653650252e-06	6.91202908520561	1.52929938891085e-06	5.36
Ldlr	chr9	21721575	21751919	+	0.47641633816424	1.2768158959176e-06	4.83002807551995e-06	3.78286962980578	2.56839647290911e-06	3.74
Kank2	chr9	21764772	21800546	-	0.465874545294137	1.26602282009213e-06	6.20791040685877e-06	4.9034743357999	1.5957892215147e-06	3.26
Dock6	chr9	21798179	21854635	-	0.441200144471654	1.31708938957664e-06	3.04869083109493e-06	2.31471823797388	2.30661973134704e-06	3.64
Elavl3	chr9	22013004	22054023	-	0.712754040148699	6.37967172706253e-07	4.84882964793726e-06	7.60043753876638	5.19455381682129e-07	0.54
Zfp810	chr9	22274747	22309638	-	0.881936349544415	5.74644263242415e-07	1.6698072487833e-06	2.90581035188876	5.2078109475428e-07	1.86
Anln	chr9	22329213	22391206	-	0.480273028692239	7.99165836802366e-07	7.90447372708051e-06	9.89090544549302	1.95977248825969e-06	3.26
Rp9	chr9	22446310	22470356	-	0.295469634326332	6.3121040241024e-07	2.84582302963435e-06	4.50851731652036	8.28381993501171e-07	0.52
Bbs9	chr9	22473714	22890280	+	0.472419343720168	4.39636889667296e-07	1.74601478942537e-06	3.97149290803759	3.35733282420327e-07	0.96
Dpy19l1	chr9	24409777	24505140	-	0.363216164882732	4.92020773901013e-07	2.92508999297685e-06	5.94505384353006	9.41164857229607e-07	3.06
Tbx20	chr9	24718811	24776303	-	0.884164855268249	4.75428470573083e-07	1.15866049562127e-06	2.43708689600481	5.72262767687099e-08	3.42
Herpud2	chr9	25106129	25153781	-	0.954706790797003	5.43171463042026e-07	4.95538114309561e-06	9.12305133878546	4.05825195063129e-07	3.66
Sept7	chr9	25250438	25310571	+	0.917676251570226	6.66555888174226e-07	3.94554784568064e-06	5.91930536610809	1.34754912347016e-06	1.48
Acad8	chr9	26972137	27001549	-	0.360216738083359	5.76636809376963e-07	3.40642125200001e-06	5.90739473548443	8.83699216055748e-07	2.24
Vps26b	chr9	27002501	27032094	-	0.35363921886195	7.51415700444677e-07	4.77223274086247e-06	6.35098885748372	4.63056389627456e-07	2.02
Ncapd3	chr9	27028174	27097315	+	0.397812371174941	7.06885973953747e-07	5.15977865590641e-06	7.29930829868754	1.68731138782024e-06	4.04
Jam3	chr9	27095383	27157421	-	0.32999619102435	5.84637434328528e-07	1.86969905170613e-06	3.19804881097552	5.06346097785515e-07	2.72
Igsf9b	chr9	27297103	27359549	+	0.350047776541545	7.51182005756664e-07	4.26689889083126e-06	5.68024640916847	1.49914756930193e-06	2.98
Snx19	chr9	30425328	30468726	+	0.544018952344813	4.23945789158888e-07	1.12586900294465e-06	2.65569096741917	2.98870780109203e-07	1.32
Zbtb44	chr9	31028643	31077885	+	0.762211544267745	8.97045658299069e-07	6.77195741835759e-06	7.54917807773377	2.86264378613281e-06	2.92
St14	chr9	31086589	31133799	-	0.379623182002614	6.97051231625064e-07	2.26633981068869e-06	3.25132459117112	7.84040674196346e-07	4.1
Aplp2	chr9	31147556	31213815	-	0.416455940600345	7.00649136856666e-07	6.02782142732606e-06	8.60319539444347	1.7491297086896e-06	3.6
Prdm10	chr9	31313106	31380543	+	0.910508452813005	5.5156003623748e-07	5.4607984172895e-07	0.990064192203058	4.7934058014205e-07	1.18
Nfrkb	chr9	31384191	31423333	+	0.413541087984023	6.66635336788605e-07	4.66445747662395e-06	6.99701503837785	1.20048257730258e-06	3.7
Tmem45b	chr9	31424195	31466238	-	0.655523040806495	5.53523503822328e-07	5.2574855796142e-07	0.949821560116039	2.9081062293388e-08	0.58
Ets1	chr9	32694041	32759820	+	0.325102563483796	3.44674942379243e-07	1.27377837434082e-06	3.6955932031151	2.55991813984533e-08	2.14
St3gal4	chr9	35044578	35118810	-	0.920796263087373	4.12281841722277e-07	2.1746126384371e-06	5.27457777270232	8.17549943144948e-07	2.9
Fam118b	chr9	35214964	35269805	-	0.493327132395947	6.72132857324286e-07	3.93737082855216e-06	5.85802462362361	7.63885367352437e-07	2.38
Cdon	chr9	35450075	35509652	+	0.481603902694596	4.40278340583772e-07	4.7774337594532e-07	1.08509397785018	3.65856307979106e-07	2.88
Stt3a	chr9	36730412	36769578	-	0.570996637684177	8.68858038816639e-07	3.3077408317001e-06	3.80699801800206	2.13207157821436e-06	4.16
Slc37a2	chr9	37227148	37257738	-	0.279992789537869	5.44767483021163e-07	1.04476638598189e-06	1.9178207557247	2.71815076718495e-07	3.22
Ccdc15	chr9	37273834	37350392	-	0.467227297879232	4.7829561091342e-07	5.29881570147133e-06	11.0785371652313	7.53758771583653e-07	2.96
Msantd2	chr9	37487320	37526165	+	0.492861340760339	1.00201192663932e-06	4.04645328603354e-06	4.03832846541565	4.79643402054543e-06	3.26
Siae	chr9	37611846	37650318	+	0.557908000738134	4.91941282715696e-07	1.98656915988326e-06	4.03822413300358	2.70924956203004e-07	2.08
Vwa5a	chr9	38716267	38745337	+	0.662007057711669	4.84241116673581e-07	7.38323087900705e-07	1.52470135739918	4.81371404540013e-07	3.04
Zfp202	chr9	40190315	40215604	+	0.335156378329993	1.86862109162929e-06	9.02667142278464e-06	4.8306590689898	2.1578105835946e-07	2.16
Scn3b	chr9	40267215	40293618	+	0.588734761974843	5.48843612775661e-07	1.2965571962687e-06	2.36234360041403	1.11796406053927e-07	3.58
Gramd1b	chr9	40295906	40457764	-	0.449274436915879	6.24011766499007e-07	1.20146465904663e-06	1.92538782687929	5.76031888516299e-07	0.68
Ubash3b	chr9	41011640	41159494	-	0.752506859738111	3.61229073558638e-07	8.96245130045624e-07	2.48109910206366	3.21278429156457e-08	2.54
Sorl1	chr9	41966488	42126289	-	0.284547998494965	4.24901531468391e-07	1.39737921245891e-06	3.28871305224482	3.24025892021421e-07	1.04
Tbcel	chr9	42410316	42474226	-	0.327096370542444	6.93327095584463e-07	1.64947596501577e-06	2.37907327655396	1.09587183631411e-06	3.5
Arhgef12	chr9	42961841	43107718	-	0.45212353792215	5.51288044194714e-07	2.38994064880677e-06	4.33519404959678	9.04095652832119e-07	1.76
Pou2f3	chr9	43121938	43207755	-	0.570394966069761	4.89426105017076e-07	8.42204526791345e-07	1.72080017424073	9.74763881287698e-08	2.12
Nectin1	chr9	43742575	43809461	+	0.493678512790836	5.23957449852576e-07	9.22389316943977e-07	1.76042790727283	3.71613046404174e-07	2.12
Cbl	chr9	44147261	44236046	-	0.4735629908062	8.12997994027548e-07	4.07220810649916e-06	5.00887841841486	1.08396787285145e-06	3.58
Ddx6	chr9	44602891	44642731	+	1.13602634875347	1.06208789869854e-06	3.40650467616269e-06	3.20736605730745	2.18503664013119e-06	3.92
Phldb1	chr9	44684307	44737198	-	0.363152776419342	5.24263925741955e-07	9.11764761655147e-07	1.73913312911009	2.06506613942309e-07	0.68
Arcn1	chr9	44740142	44769808	-	0.382294758301909	1.06759651101266e-06	3.05839755957363e-06	2.86475042586324	2.50109782885854e-06	3.98
Kmt2a	chr9	44801354	44883274	-	0.836291351821523	7.88878485336342e-07	3.2473588649376e-06	4.116424677944	1.60349599103081e-06	3.74
Ube4a	chr9	44921126	44967600	-	0.529649418763515	6.65522069239824e-07	2.0688955459262e-06	3.10868060061381	8.90739154849589e-07	5.06
Fxyd6	chr9	45368184	45398159	+	0.327544498526763	6.84938179189824e-07	1.50217847815968e-06	2.19315921319574	5.87590313998545e-07	0.98
Dscaml1	chr9	45428292	45755713	+	0.453050914328934	3.81313492042795e-07	1.0608979021315e-06	2.78221968084055	6.87650256176921e-08	1.44
Cep164	chr9	45764945	45830638	-	0.447898978886993	5.37250320908056e-07	1.78676078112311e-06	3.32575097973537	7.13734052491389e-07	3.2
Bace1	chr9	45836544	45864484	+	0.668394768495097	7.36014942523282e-07	1.51280303344851e-06	2.05539717476681	8.37065105950306e-07	2.48
Rnf214	chr9	45861424	45908911	-	0.57968658134783	6.26276097754134e-07	2.68453562251895e-06	4.28650499699073	6.3737917242008e-07	3.54
Pcsk7	chr9	45904568	45931723	+	0.538873018161178	5.61454906371944e-07	2.61681104127541e-06	4.66076796475952	6.43348735551216e-07	3.62
Sik3	chr9	46010819	46226194	+	0.584532113704581	5.17930313298752e-07	1.34303266693458e-06	2.59307600356632	4.39228533346578e-07	4.02
Cadm1	chr9	47528169	47855391	+	0.426413428184824	5.76514157790474e-07	6.71118608516236e-06	11.6409735901082	1.42292025743604e-06	2.68
Usp28	chr9	48983384	49044517	+	0.364348318033223	1.08217512407246e-06	2.67788831674069e-06	2.47454248131598	3.3991130673179e-06	3.36
Zw10	chr9	49053580	49080773	+	0.442000709653308	6.28043886324843e-07	2.71549146157531e-06	4.32372883599854	9.14735338211608e-07	3.42
Ttc12	chr9	49434960	49488225	-	0.429783716284491	4.5992094237711e-07	1.43108853194566e-06	3.11159679867816	2.73548452204877e-07	2.8
Dlat	chr9	50632632	50661780	-	0.433055319982065	6.72590224886836e-07	3.99171737407648e-06	5.93484297924206	9.36198119365348e-07	3.74
Alg9	chr9	50773224	50845639	+	0.356842615394797	5.16934228484956e-07	1.54498264158504e-06	2.98874122944637	5.22527324140439e-07	3.42
Ppp2r1b	chr9	50854923	50896229	+	0.303281822018903	6.65433945564924e-07	4.28967771275914e-06	6.44643655670045	8.82907207146931e-07	3.16
Sik2	chr9	50890800	51011073	-	0.90897732608202	5.05310865429092e-07	2.42976881369439e-06	4.80846342306753	4.49101579919045e-07	3.4
Arhgap20	chr9	51763351	51855059	+	0.667396039563104	3.51403128723798e-07	9.20247721053674e-07	2.61878067049593	6.17647030119772e-08	1.14
Rdx	chr9	52045149	52090738	+	0.620217712730495	7.44001840340409e-07	9.99208742126134e-07	1.34301918079794	1.74121292292931e-06	3.66
Zc3h12c	chr9	52109984	52170111	-	0.950535854496636	4.25363385086431e-07	7.74785887817845e-07	1.82146821983846	2.2442129508892e-07	3.58
4930550C14Rik	chr9	53403285	53434803	+	0.996919656995668	4.89178021855395e-07	1.76061659422476e-06	3.59913265838671	2.68124274512379e-08	1.4
Atm	chr9	53435121	53538671	-	0.542704704951968	6.34382243054858e-07	4.09315127480678e-06	6.45218449857025	1.19745033710822e-06	6.66
Npat	chr9	53535046	53577627	+	0.951427562664936	7.65292321922988e-07	4.21828182427508e-06	5.51198764633571	2.24419306214072e-06	4.18
Acat1	chr9	53578521	53612350	-	0.465195168349298	5.73793631638471e-07	1.4988131131892e-06	2.61211179515766	1.65383321647331e-07	0.6
Cul5	chr9	53612581	53669507	-	0.570585065667547	7.16016054004633e-07	4.53565561991513e-06	6.33457252047282	1.46869878976262e-06	3.7
Slc35f2	chr9	53769534	53820161	+	0.691566730227289	8.0701627753773e-07	3.3557460137162e-06	4.15821354180717	1.1188943059123e-06	1.66
Dmxl2	chr9	54363157	54503626	-	0.68750408713679	4.57619681311637e-07	1.41924020757665e-06	3.10135307884661	3.09844023593538e-07	0.6
Ireb2	chr9	54861754	54914534	+	0.735515057324905	9.87190473807569e-07	2.9873910375223e-06	3.02615464470601	3.53259001417496e-06	3.48
Hykk	chr9	54915289	54951924	+	1.40866216263752	4.78930938231234e-07	2.42815567818149e-06	5.06994951537072	4.12082134961222e-07	1.62
Ube2q2	chr9	55147368	55209529	+	0.38810022646415	6.56508307185392e-07	3.41468169329117e-06	5.20127720535743	1.59006227664892e-06	3.64
Etfa	chr9	55452435	55514243	-	0.492413014546108	5.39785052525098e-07	3.03623062218584e-06	5.62488829207561	5.52420280977949e-07	2.68
Scaper	chr9	55547882	55940115	-	1.19780741519969	4.1632794335863e-07	3.26310101465448e-06	7.83781407591852	3.04179117711954e-07	2
Tspan3	chr9	56133883	56163070	-	0.344651856241003	5.84483576175285e-07	2.64929659168199e-06	4.53271349217086	6.11012507528066e-07	4.12
Peak1	chr9	56199125	56420050	-	255.671996886831	5.42630679791448e-07	3.20569504642972e-06	5.90769222201329	1.58064373275829e-06	3.48
Hmg20a	chr9	56416845	56498936	+	0.526053761579623	5.29600289015785e-07	2.89496855656794e-06	5.46632737294759	8.08701796898562e-07	1.42
Snupn	chr9	56948923	56985199	+	0.475792874283353	5.42821179312392e-07	3.78876614845321e-06	6.97976846307389	2.81509162599251e-07	1.26
Ptpn9	chr9	56992967	57064808	+	0.614891849056333	4.94161474796997e-07	1.1789917793888e-06	2.38584316973138	8.14429613855065e-08	3.94
Sin3a	chr9	57070039	57130368	+	0.358453326340421	1.16663273563056e-06	2.52600169583395e-06	2.16520728305181	2.75214067178521e-06	4.2
Ppcdc	chr9	57410652	57442114	-	0.288208166281558	7.921868585928e-07	4.52533700689634e-06	5.71246159641542	1.16968131628729e-06	3.84
Scamp5	chr9	57439326	57470060	-	0.277129625487551	8.03212137075573e-07	2.47983216743811e-06	3.08739379420606	1.1085015563008e-06	4.46
Scamp2	chr9	57558943	57590798	+	0.374683525767028	5.8112075609422e-07	3.03714844899597e-06	5.22636374134869	4.66133924222435e-07	1.14
Edc3	chr9	57706568	57752163	+	0.487147959186018	7.88283646423169e-07	3.08301203512177e-06	3.91104401202653	1.0151995726671e-06	3.68
Arid3b	chr9	57788495	57838484	-	0.49516285785953	6.50730181320433e-07	2.44581690568131e-06	3.75857302441139	7.13674403362518e-07	2.78
Sema7a	chr9	57938134	57964865	+	0.281274151093066	4.55096294593601e-07	1.75427523071654e-06	3.85473415529146	9.93170467849743e-08	3.28
Pml	chr9	58215178	58251786	-	0.678863221554979	1.82561029591285e-06	2.83213905164509e-06	1.55133823356805	4.18224835410467e-06	3.64
Cd276	chr9	58522299	58557033	-	0.570723861372254	6.81241124457598e-07	1.65100567636598e-06	2.42352614528447	6.38621719691886e-07	1.4
Nptn	chr9	58580239	58654879	+	0.757669288244039	7.41064159283078e-07	5.22177375818182e-06	7.04631804516559	1.79263370856741e-06	4.1
Rec114	chr9	58650855	58743559	-	0.430197549848552	5.72136972748906e-07	1.11463256311573e-06	1.94819180756722	2.49506155237897e-07	2.06
Hcn4	chr9	58821511	58862955	+	0.39390169213269	4.40488955525403e-07	9.21165547863804e-07	2.09123415311302	4.07871927822887e-08	2.04
Neo1	chr9	58872678	59038441	-	0.575027016728676	5.43722571620245e-07	2.99434428557061e-06	5.50711786094833	7.31023387070125e-07	3.16
Adpgk	chr9	59289571	59318200	+	0.33996838449474	9.94542176447519e-07	7.13091160834284e-06	7.17004444579142	2.57094394422694e-06	3.74
Bbs4	chr9	59319965	59355508	-	0.299972842165106	7.08875476635341e-07	2.19280232631433e-06	3.0933533442607	4.84305637733815e-07	3.34
Arih1	chr9	59386553	59488374	-	0.82448741047225	8.38600424898234e-07	4.25352085511204e-06	5.07216634862571	2.40302140393234e-06	3.56
Hexa	chr9	59537666	59567105	+	0.313605700592422	6.61557001136487e-07	1.71505895036901e-06	2.59245831791171	8.13018298542267e-07	4.1
Parp6	chr9	59615283	59652290	+	0.602789439110431	5.73016301589344e-07	3.09302470587051e-06	5.39779531104361	5.90360156274883e-07	3.04
Pkm	chr9	59654367	59681375	+	0.268456892970374	3.70681465369294e-06	9.94844885518853e-06	2.683826893065	1.43732895690591e-05	3.56
Myo9a	chr9	59749173	59930866	+	1.13846779991012	5.52398067506625e-07	4.87642012202315e-06	8.8277284242394	8.56415047419511e-07	3.52
Lrrc49	chr9	60585223	60690134	-	0.508068397637606	4.25041979857758e-07	1.04323667463167e-06	2.4544320892275	1.52493781204626e-07	1.62
Uaca	chr9	60792547	60882370	+	0.473333628176775	4.8813337372343e-07	2.42937944726166e-06	4.97687635805479	4.03702369508866e-07	2.98
Tle3	chr9	61370365	61420497	+	0.323349396017848	9.6460085858783e-07	2.85972952573097e-06	2.96467652943788	1.65342974905197e-06	3.22
Kif23	chr9	61915276	61948799	-	0.521236114684906	9.688358445023e-07	4.72278127165884e-06	4.87469708976857	2.43705362439795e-06	3.58
