Gene_name	Chr	Start	End	Strand	meRIP_WT	RNAPII_WTmean_GB	RNAPII_WTmean_PR	PausIndex_WT	cheRNA_WT_mean	WT_Pull
Tbcel	chr9	42410316	42474226	-	0.481019225238272	7.00765589766041e-07	1.65168208508813e-06	2.35696802070371	1.23253965229105e-06	3.6
Arhgef12	chr9	42961841	43107718	-	0.589862954914224	6.42653232045455e-07	3.20595946702924e-06	4.98863042643576	1.61455209064279e-06	3.38
Pou2f3	chr9	43121938	43207755	-	0.632028110356751	5.08250831301109e-07	1.03997966059768e-06	2.04619372276354	1.80106069919561e-07	0.62
Nectin1	chr9	43742575	43809461	+	0.454333746646162	8.44240864113781e-07	1.97476626621182e-06	2.33910291500137	1.42513052769012e-06	2.88
Cbl	chr9	44147261	44236046	-	0.537317639322225	7.53542347217219e-07	4.39501278904835e-06	5.83246954239378	1.4860813098343e-06	3.46
Ddx6	chr9	44602891	44642731	+	0.903417033808398	1.34004058384513e-06	4.6278540508126e-06	3.45351783117894	3.41039970205531e-06	3.58
Phldb1	chr9	44684307	44737198	-	0.306814100943741	5.71561967664685e-07	8.87111259872652e-07	1.55208238136847	3.69698595165797e-07	3.84
Arcn1	chr9	44740142	44769808	-	0.481610773752062	1.27186389727365e-06	4.5810340947104e-06	3.60182729027079	4.63312540919783e-06	3.22
Kmt2a	chr9	44801354	44883274	-	0.860430457369922	8.3636474017798e-07	3.98593807104947e-06	4.76578922994919	2.13643360206463e-06	3.04
Ube4a	chr9	44921126	44967600	-	0.703190674568066	7.19984708234724e-07	2.75177557220672e-06	3.82199169056464	1.15964298855268e-06	5.1
Fxyd6	chr9	45368184	45398159	+	0.579011823610968	5.71238472120805e-07	1.41159457710214e-06	2.4711125843142	4.7624565372831e-07	1.66
Dscaml1	chr9	45428292	45755713	+	1.0182073146039	4.16794107014034e-07	1.02243340769473e-06	2.45308988416265	2.25991665751281e-07	2.74
Cep164	chr9	45764945	45830638	-	0.425036078017261	5.78043892525144e-07	2.35688006262682e-06	4.07733753976875	7.56230331162488e-07	2.88
Bace1	chr9	45836544	45864484	+	0.531459903863204	7.23635570471096e-07	1.31581619079953e-06	1.81834095018701	7.23982649805246e-07	2.78
Rnf214	chr9	45861424	45908911	-	0.610017035315366	6.45318532171305e-07	2.82144842656472e-06	4.37217945232626	7.56731468452412e-07	3.28
Pcsk7	chr9	45904568	45931723	+	0.359404937486502	6.10918914622419e-07	3.01993816136719e-06	4.94327166680324	8.2063420243294e-07	1.12
Sik3	chr9	46010819	46226194	+	0.705116034362377	5.77196444547924e-07	1.92492249801113e-06	3.33495210546347	7.4741013568131e-07	3.94
Cadm1	chr9	47528169	47855391	+	0.494637873266002	5.57189309545249e-07	7.19457811779171e-06	12.9122687649258	1.32369866291538e-06	2.38
Usp28	chr9	48983384	49044517	+	0.417633283806751	1.13369218948655e-06	3.15731432085332e-06	2.78498374614654	4.28817862026791e-06	3.44
Zw10	chr9	49053580	49080773	+	0.427280673956714	5.9033048569314e-07	3.18710018130637e-06	5.39884057921254	1.01564542995958e-06	3.06
Ttc12	chr9	49434960	49488225	-	1.02928580229533	4.26249276206962e-07	9.22318176473715e-07	2.16379998267936	1.50154288310268e-07	0.78
Dlat	chr9	50632632	50661780	-	0.430966441402156	6.85938482531854e-07	4.80249113856383e-06	7.00134379520077	1.1237245404906e-06	3.78
Alg9	chr9	50773224	50845639	+	0.430536172809081	5.72883179503822e-07	1.93510809389719e-06	3.37784065430792	7.73315936673614e-07	3.48
Ppp2r1b	chr9	50854923	50896229	+	0.312374899764567	7.30988182091357e-07	4.40043384519636e-06	6.01984266367579	1.08914674400753e-06	3.18
Sik2	chr9	50890800	51011073	-	0.956998716334913	5.34150055973299e-07	2.55688170347853e-06	4.78682286912714	7.27382528349725e-07	2.8
Arhgap20	chr9	51763351	51855059	+	0.47651743581978	3.70896820457955e-07	1.00152011030782e-06	2.70026609845622	3.98350435752074e-08	1
Rdx	chr9	52045149	52090738	+	0.632749356033241	8.53873662325691e-07	1.03510071006447e-06	1.21224105594869	2.10722948478516e-06	3.34
Zc3h12c	chr9	52109984	52170111	-	1.05304467143602	5.70117861995528e-07	1.218754720038e-06	2.13772414667401	8.89096604031643e-07	2.78
4930550C14Rik	chr9	53403285	53434803	+	1.19925313586119	5.20296609627314e-07	2.26695042729186e-06	4.35703478620717	3.28406916092166e-08	2.2
Atm	chr9	53435121	53538671	-	0.538627442532132	7.34938941661225e-07	4.44160392356023e-06	6.04350058458001	1.71624124201621e-06	1.34
Npat	chr9	53535046	53577627	+	0.922052075723644	8.61671143549269e-07	4.58970778454721e-06	5.32651907738486	3.17720096756652e-06	3
Acat1	chr9	53578521	53612350	-	0.527755780224341	5.93408451359067e-07	1.22708517748933e-06	2.06785928761036	1.52143752947e-07	1.04
Cul5	chr9	53612581	53669507	-	0.583819779036766	7.9300833457207e-07	5.47952957249387e-06	6.90980073425178	1.78499950490367e-06	3.34
Slc35f2	chr9	53769534	53820161	+	0.716165603812284	8.37787936971876e-07	3.03368967496654e-06	3.62107108623644	1.22556943219032e-06	2.94
Dmxl2	chr9	54363157	54503626	-	0.838220699524479	4.35816549180476e-07	1.44703031529353e-06	3.32027390427136	2.1424920412607e-07	2.32
Ireb2	chr9	54861754	54914534	+	0.622891132319422	1.07785501398981e-06	4.12676573745371e-06	3.82868352783181	4.37166727577266e-06	3.64
Hykk	chr9	54915289	54951924	+	1.84589306465075	4.56452666032885e-07	2.02794713053547e-06	4.4428421202153	3.45808378023589e-07	0.68
Ube2q2	chr9	55147368	55209529	+	0.471091927313538	8.01812184228422e-07	4.35016238217603e-06	5.42541316750151	2.94792273671536e-06	3.28
Etfa	chr9	55452435	55514243	-	0.690764082907082	6.11016643500694e-07	3.0609938289359e-06	5.00967340496417	7.08812157815954e-07	2.28
Scaper	chr9	55547882	55940115	-	1.65256069141606	4.3474749514465e-07	3.9746383155728e-06	9.14240647723652	3.75485245247748e-07	2.82
Tspan3	chr9	56133883	56163070	-	0.341130057073475	6.60269527795712e-07	2.57984901252949e-06	3.90726650848515	7.21197620187713e-07	3.04
Peak1	chr9	56199125	56420050	-	192.898739115328	6.47790020342165e-07	3.37985557593635e-06	5.21751720434208	2.35584492914605e-06	3.14
Hmg20a	chr9	56416845	56498936	+	0.899789204564322	5.82239401070995e-07	3.61223919451996e-06	6.20404456976883	8.58370084643593e-07	1.02
Snupn	chr9	56948923	56985199	+	0.537898198484702	5.99302444770077e-07	4.46120418812723e-06	7.44399464253608	4.05646079509299e-07	3.6
Ptpn9	chr9	56992967	57064808	+	0.513718493198381	5.41072830919715e-07	1.6041211501418e-06	2.96470467277966	2.52719473380113e-07	2.84
Sin3a	chr9	57070039	57130368	+	0.413927477990057	1.27735459364559e-06	2.85839607080535e-06	2.23774673455978	3.45467356377618e-06	3.58
Ppcdc	chr9	57410652	57442114	-	0.370312533574598	8.17685001601e-07	6.04809236939056e-06	7.39660426392632	1.53652521989034e-06	4.32
Scamp5	chr9	57439326	57470060	-	0.308865815460125	7.29535748164243e-07	2.61776645720456e-06	3.58826344533731	1.19597045302248e-06	4.78
Scamp2	chr9	57558943	57590798	+	0.339091406132298	6.37205412386419e-07	2.73260300245936e-06	4.28841775248801	7.12108154351542e-07	2.66
Edc3	chr9	57706568	57752163	+	0.607040686071635	8.20506807579522e-07	2.47508365236559e-06	3.01653030724637	1.27729996797908e-06	1.58
Arid3b	chr9	57788495	57838484	-	0.577108080069192	7.50274997635811e-07	2.83477224534442e-06	3.77831095835135	1.32450097417637e-06	3
Sema7a	chr9	57938134	57964865	+	0.240620477167283	4.58037060544674e-07	1.63099760929153e-06	3.56084201429472	2.3504917916271e-07	2.92
Pml	chr9	58215178	58251786	-	0.61079918194163	2.43114272072262e-06	4.61980692902475e-06	1.90026150651147	7.31537769142111e-06	3.16
Cd276	chr9	58522299	58557033	-	0.565653066493326	5.31849236675902e-07	1.33998212187525e-06	2.51947738094021	2.71453190422822e-07	2.7
Nptn	chr9	58580239	58654879	+	0.608941236466316	7.61673259898185e-07	5.80629408212601e-06	7.62307722723803	2.40941197778158e-06	3.84
Rec114	chr9	58650855	58743559	-	0.615345585047444	5.33993029128021e-07	7.44314044238519e-07	1.39386472039521	8.93662134982014e-08	2.64
Hcn4	chr9	58821511	58862955	+	0.68349802373733	4.32179413641873e-07	8.12788276571761e-07	1.88067328270587	3.9415624806978e-08	1.06
Neo1	chr9	58872678	59038441	-	0.711596679990293	6.33302488820632e-07	3.96328404602298e-06	6.25812169695339	1.76232333813058e-06	3.32
Adpgk	chr9	59289571	59318200	+	0.495469549450295	1.03756379013036e-06	8.02231652998758e-06	7.73187789155561	3.54738913445935e-06	3.46
Bbs4	chr9	59319965	59355508	-	0.366824383106663	7.49184413174854e-07	2.6059545444741e-06	3.4783886298845	4.93130724136004e-07	2.18
Arih1	chr9	59386553	59488374	-	0.802999674645704	1.02796211959098e-06	5.85245752181825e-06	5.6932618530213	3.50518344499586e-06	3.78
Hexa	chr9	59537666	59567105	+	0.446915819634157	8.49785792959461e-07	2.89154897574236e-06	3.40267982790376	1.84299868804476e-06	4.12
Parp6	chr9	59615283	59652290	+	0.582074393411867	5.75009921798263e-07	4.00465299761618e-06	6.96449373445973	7.54574333844082e-07	2.94
Pkm	chr9	59654367	59681375	+	0.247886680847397	4.20831981748105e-06	1.19188670713169e-05	2.832215132939	1.67462419450982e-05	3.3
Myo9a	chr9	59749173	59930866	+	1.22421048749346	5.91588704901013e-07	4.23695215376563e-06	7.16198960302086	1.26779296623255e-06	1.36
Lrrc49	chr9	60585223	60690134	-	0.398528717051681	4.18100139339662e-07	1.29122256490417e-06	3.08830933886676	1.35057991231559e-07	1.36
Uaca	chr9	60792547	60882370	+	0.568899420188417	5.32899482590536e-07	2.82946559999157e-06	5.30956717435143	7.03702181875868e-07	2.6
Tle3	chr9	61370365	61420497	+	0.415529493526366	1.07008493088735e-06	3.94767739398892e-06	3.68912530215277	2.41544221342217e-06	2.94
Kif23	chr9	61915276	61948799	-	0.604933768672989	9.17562843465592e-07	4.82719917525435e-06	5.26089216627631	3.06941494814167e-06	3.48
Anp32a	chr9	62339342	62380802	+	0.418502508581061	1.18541024070062e-06	3.60747465478191e-06	3.04322885944512	1.20764287662948e-06	2.82
Pias1	chr9	62878076	62982879	-	0.746912109429011	6.6785536009261e-07	2.80196257279289e-06	4.19546317993816	1.25475192425263e-06	3.02
Map2k5	chr9	63161769	63379852	-	0.513552701709126	5.266706446505e-07	2.68027752777499e-06	5.08909610778408	8.76672877260267e-07	3.24
Iqch	chr9	63419448	63604493	-	0.96237487385638	4.27675442883358e-07	3.65015663919503e-06	8.53487545271697	9.10373523498601e-09	0.88
Aagab	chr9	63600654	63643889	+	0.286342640549264	6.16254902808011e-07	3.62773143575887e-06	5.88673845713656	1.16629808169028e-06	3.54
Smad3	chr9	63644766	63759994	-	0.580525442527976	5.14208643460637e-07	2.79480078900531e-06	5.43514937865733	4.29182632222954e-07	3.54
Smad6	chr9	63951075	64024059	-	0.623006878726017	5.82458773935893e-07	2.01582193378053e-06	3.46088345473597	2.7618121918149e-07	2.68
Zwilch	chr9	64135143	64174931	-	0.693644672770471	1.2109961300722e-06	8.08665279063173e-06	6.6776867322851	4.15120599252075e-06	3.1
Map2k1	chr9	64183792	64255605	-	0.485338255467492	9.34314069759116e-07	6.12566798638026e-06	6.55632638386744	2.03972466741737e-06	3.36
Tipin	chr9	64279584	64307422	+	0.458928990612871	1.70064323455219e-06	6.66661334528309e-06	3.92005401828946	2.43212164969954e-06	3.32
Dis3l	chr9	64304755	64343257	-	0.523087133216444	6.63314410737682e-07	2.18158645846563e-06	3.28891762812669	2.87875198160864e-07	3.04
Megf11	chr9	64383625	64711205	+	0.601388321819527	4.33796528474462e-07	1.243776040753e-06	2.86718763086234	1.08284210640004e-07	0.82
Rab11a	chr9	64713299	64739756	-	0.487651400962641	6.6695148590042e-07	2.87454482845421e-06	4.30997589663275	1.29505755423678e-06	1.1
Dennd4a	chr9	64809010	64921667	+	1.10790772523522	5.37001469078282e-07	1.03358880401523e-06	1.92474111065152	2.2017194890509e-07	1.96
Vwa9	chr9	64958831	64988981	+	0.453090881557812	7.85545121401327e-07	3.32362095115321e-06	4.23097395758022	9.65352836473433e-07	2.92
Hacd3	chr9	64984982	65023717	-	0.489112174111847	7.17730240773729e-07	3.6306707854232e-06	5.05854509001774	8.15677425119004e-07	2.62
Dpp8	chr9	65030457	65084651	+	0.581862114923849	7.49374381209422e-07	3.2809389667401e-06	4.37823743246328	1.45686305180678e-06	3.06
Igdcc3	chr9	65139188	65187872	+	0.48313906351686	5.39204617809017e-07	1.3191832352835e-06	2.44653549267404	7.2292488974492e-08	1.54
Parp16	chr9	65212689	65241219	+	0.472911139962602	6.80336669050285e-07	4.11418289751813e-06	6.04727495176957	5.22839626636792e-07	2.48
Clpx	chr9	65292259	65332658	+	0.57755661701203	7.18565558368472e-07	3.7024821138794e-06	5.1526016948071	9.10138186242874e-07	3.42
Spg21	chr9	65458936	65490470	+	0.457545454040757	6.12441288494016e-07	2.66912213145449e-06	4.35816817317758	7.1431965271787e-07	2.78
Plekho2	chr9	65550576	65582087	-	0.567441225217865	5.276363086141e-07	2.93717030981981e-06	5.56665692233091	4.23832100987942e-07	2.84
Rbpms2	chr9	65628581	65662518	+	0.372566818438538	1.45242204927411e-06	5.4751082651413e-06	3.76964000779088	4.39318686725101e-06	4.98
Zfp609	chr9	65689582	65829564	-	1.112727860752	7.78479384705277e-07	3.20510407738996e-06	4.11713417254251	1.16743150587021e-06	2.78
Trip4	chr9	65826925	65910794	-	0.740087008827803	6.7998683966041e-07	2.24192910657685e-06	3.2970183771446	3.47911838202965e-07	1.4
Csnk1g1	chr9	65907009	66047014	+	1.00957137038895	6.45614230820573e-07	2.39967645783509e-06	3.71688903880745	1.42384479035481e-06	4
Snx1	chr9	66086126	66126886	-	0.42055058413265	5.83587522230137e-07	2.47562575798039e-06	4.24208137370718	5.75829834775132e-07	1.88
Herc1	chr9	66348449	66510775	+	0.683741198720633	6.0951501154538e-07	4.01050174858383e-06	6.5798244056623	1.85361823416825e-06	3.06
Usp3	chr9	66512638	66595115	-	0.645752151626478	6.06541278489871e-07	1.84301003610303e-06	3.03855665139831	1.03311422089888e-06	3.66
Car12	chr9	66711685	66768845	+	0.859669159097408	4.01394493697702e-07	6.28820982573755e-07	1.56659095340588	8.43677574416843e-08	3.48
Rab8b	chr9	66841663	66921705	-	0.565636913265499	5.29569565209375e-07	2.37725125439893e-06	4.48902544741037	5.52883284454382e-07	3.92
Lactb	chr9	66953392	66977484	-	0.526322278253406	5.37799925774551e-07	1.63347931577521e-06	3.03733644704885	2.14420505310407e-07	1.52
Tpm1	chr9	67020592	67051213	-	0.396766485081661	7.17059342222197e-07	1.24799847487625e-06	1.74043960017124	1.2941850899007e-06	4.84
Vps13c	chr9	67838395	67997634	+	0.57807647186818	4.62226994468341e-07	1.86609175594915e-06	4.03717605912556	7.2085275157104e-07	3.74
Rora	chr9	68651785	69390246	+	0.92834451718948	3.95689178006597e-07	1.27952506296887e-06	3.23366201070967	1.70244520264753e-07	2.42
Ice2	chr9	69395997	69435074	+	0.882592237424757	6.2496334778688e-07	3.00270519248872e-06	4.80461006732939	1.06005886132682e-06	2.74
Anxa2	chr9	69451682	69493785	+	0.544923533163686	4.91915426024061e-07	1.11105001020977e-06	2.25861998106037	1.32767572246916e-07	2.32
Bnip2	chr9	69987465	70013659	+	0.286299021044848	8.62605210886467e-07	4.78440278004608e-06	5.5464570810201	1.88457928444733e-06	3.32
Fam81a	chr9	70087309	70143557	-	0.687052427581284	5.12964048153481e-07	1.11213422143937e-06	2.16805490646513	1.1904710878541e-07	2.98
Myo1e	chr9	70205349	70402067	+	0.676356334204425	6.58688101525512e-07	2.8908924593324e-06	4.38886394431163	1.15845072163593e-06	3.42
Rnf111	chr9	70423428	70505725	-	0.603296182597591	9.39657669960746e-07	6.52233417196072e-06	6.94118122000025	2.5522927702325e-06	4.14
Sltm	chr9	70540777	70594232	+	0.661352836622581	8.57818099532115e-07	6.59100727752328e-06	7.68345559637673	4.30618926263931e-06	2.86
Fam63b	chr9	70597013	70659174	-	0.964738923825677	6.34774231355356e-07	1.60509095057624e-06	2.52860130624566	3.59016855770271e-07	3
Adam10	chr9	70676981	70782229	+	0.716811097362024	5.48328057820704e-07	2.34940499481476e-06	4.28467039267027	7.00783758824431e-07	1.26
Cgnl1	chr9	71624506	71773602	-	0.654376102968805	4.51061759440514e-07	1.0742167767643e-06	2.38152925687323	1.81139574949539e-07	1.4
Tcf12	chr9	71842251	72113819	-	0.774361066285339	5.94048467456448e-07	2.69491437937462e-06	4.53652273679537	1.63419065960696e-06	3.22
Zfp280d	chr9	72272887	72365771	+	0.566257235511977	8.94399266663963e-07	4.1521302905542e-06	4.64236772693398	3.89754206227238e-06	5.9
Tex9	chr9	72456054	72493959	-	0.533744534502871	6.99699281455117e-07	2.88689884679948e-06	4.12591369365964	1.28589924291806e-06	3.28
Rfx7	chr9	72530239	72624949	+	0.946777783543997	9.32349336122938e-07	6.30002173846801e-06	6.75714723481854	4.05158229785455e-06	4.02
Nedd4	chr9	72660346	72751848	+	0.519895038630185	2.32417415798562e-06	7.86351491586074e-06	3.38335872500885	7.01791581967806e-06	3.9
Prtg	chr9	72805273	72919307	+	0.668621660351129	4.94432370783646e-07	1.0731325655347e-06	2.17043346865386	1.8496471763868e-07	1.16
Rab27a	chr9	73042809	73099614	+	0.752212761499676	6.77803092043686e-07	2.11028728726322e-06	3.11342233760009	2.89309304708506e-07	0.62
Fam214a	chr9	74951052	75034468	+	0.630568654583085	4.76865113902716e-07	1.72221032908541e-06	3.61152510191122	2.60598341734e-07	2.24
Myo5a	chr9	75069205	75225688	+	0.79194774667162	5.40524115356131e-07	3.43771651756389e-06	6.35996881526536	6.18087774210566e-07	3.06
Myo5c	chr9	75230013	75307451	+	0.691799691692965	5.78729220354647e-07	1.45059623300681e-06	2.5065197712289	4.2383554443442e-07	1.62
Gnb5	chr9	75304287	75347923	+	0.531652052522668	5.79175955708941e-07	6.04227356678391e-07	1.04325352377377	3.08988322857025e-07	3.86
Mapk6	chr9	75384781	75412016	-	0.462911337511781	1.16443697152236e-06	5.33890077931894e-06	4.5849632997645	3.1404870548486e-06	3.5
Leo1	chr9	75439523	75468432	+	0.493005734488565	8.07996336246953e-07	2.81040744103938e-06	3.47824280255204	1.38456127643278e-06	2.04
Tmod3	chr9	75495783	75561657	-	0.541219874448837	5.89891027797112e-07	2.33337064796105e-06	3.95559609827392	6.96525045078919e-07	2.88
Tmod2	chr9	75563620	75613325	-	0.445385807351663	4.96856145655284e-07	1.15330429980324e-06	2.32120365197897	1.5489096303983e-07	4.54
Hmgcll1	chr9	76012976	76138350	+	0.763286766378061	4.21207166587091e-07	1.00314642715222e-06	2.38159866860861	1.81902009472958e-07	3.74
Hcrtr2	chr9	76223879	76325578	-	0.406673199343708	3.88372377362482e-07	5.56124316117266e-07	1.43193581349431	1.62618820528625e-08	1.78
Gclc	chr9	77752534	77796489	+	0.407822211634969	8.11980414597984e-07	3.26935587559996e-06	4.02639745592711	2.50262033413013e-06	3.48
Elovl5	chr9	77915364	77986519	+	0.364513189506575	6.60975189558092e-07	3.08244923193762e-06	4.66348704252947	1.03778968670954e-06	3.36
Fbxo9	chr9	78079498	78111065	-	0.396648303544772	6.08528118813888e-07	3.00704203740713e-06	4.94150055591236	4.51184604738875e-07	0.64
Ick	chr9	78107191	78174110	+	0.502384332432585	6.24060556198945e-07	2.49696675018695e-06	4.00116098571521	4.92103547172897e-07	2.8
Ddx43	chr9	78393776	78425589	+	0.721495093753289	7.00619293072929e-07	2.33337064796105e-06	3.33044018489249	1.36029202733687e-06	3.62
Mto1	chr9	78446209	78476152	+	0.324299186646745	9.56738745873984e-07	2.91234786233412e-06	3.04403670792457	1.49799475489084e-06	1.62
Slc17a5	chr9	78534486	78590045	-	0.868624079089198	5.44637333587124e-07	2.32686538058344e-06	4.2723207483007	5.80747176585391e-07	1.86
Cd109	chr9	78613545	78718260	+	0.894711057328009	4.50596365731295e-07	7.52331217665373e-07	1.66963445531652	4.99075494702373e-08	0.88
Tmem30a	chr9	79766940	79795430	-	0.973813291858228	5.77653783396159e-07	3.16153675497656e-06	5.47306508820761	1.09675255565102e-06	3.26
Senp6	chr9	80064902	80146781	+	0.59139917649347	7.80075701848907e-07	2.55320137497009e-06	3.27301743781864	3.14340070070329e-06	3.66
Myo6	chr9	80163033	80313729	+	0.988748711393536	4.42738895253889e-07	2.35742216824162e-06	5.32463308173942	3.25952497053855e-07	0.8
Mei4	chr9	81861743	82029491	+	0.92580554349194	3.88920347988286e-07	1.53878514070221e-06	3.95655601117727	3.5180545313289e-07	1.64
Phip	chr9	82864158	82977489	-	0.737918750649596	7.43701323731585e-07	4.4678238663e-06	6.00755131627615	3.15563950027791e-06	2.92
Sh3bgrl2	chr9	83546337	83602292	+	0.481748668525467	4.94896753413848e-07	2.36013269631562e-06	4.7689395415007	4.04327749756935e-07	5.86
Elovl4	chr9	83776691	83808305	-	0.42746263757454	4.26791328768347e-07	1.0720483543051e-06	2.51187941751034	9.08991258716008e-08	1.88
